Transaction_ID,Customer_ID,Card_ID,Transaction_Date,Merchant_Category,Transaction_Amount,Transaction_Type,Transaction_Status,Payment_Method,Location
TXN341811,C100117,CARD200710,2026-08-16,Entertainment,3798.19,Purchase,Approved,ATM,Domestic
TXN341812,C104229,CARD206734,2026-01-15,Healthcare,765.72,Purchase,Approved,POS,Domestic
TXN341813,C105703,CARD201978,2026-03-06,Electronics,3943.64,Purchase,Approved,Online,Domestic
TXN341814,C106291,CARD203492,2026-06-25,Education,4960.59,Purchase,Approved,Online,Domestic
TXN341815,C106799,CARD208608,2026-06-09,Online Shopping,6141.18,Purchase,Approved,Contactless,Domestic
TXN341816,C101586,CARD200739,2025-10-07,Healthcare,349.68,Purchase,Declined,Online,International
TXN341817,C102651,CARD208035,2025-07-02,Dining,2157.69,Purchase,Approved,POS,Domestic
TXN341818,C101820,CARD210241,2026-08-23,Entertainment,1052.69,Recurring Payment,Approved,Online,International
TXN341819,C105465,CARD207326,2025-10-30,Healthcare,1305.12,Purchase,Approved,Online,Domestic
TXN341820,C103375,CARD200548,2025-10-09,Utilities,2389.86,Purchase,Approved,POS,Domestic
TXN341821,C104646,CARD206278,2025-08-13,Entertainment,1117.99,Purchase,Approved,Contactless,Domestic
TXN341822,C105881,CARD200857,2025-05-08,Travel,1586.87,Recurring Payment,Approved,POS,Domestic
TXN341823,C107171,CARD207252,2025-11-14,Travel,1827.66,Purchase,Approved,Online,Domestic
TXN341824,C105958,CARD205743,2025-10-25,Healthcare,1430.14,Purchase,Approved,ATM,Domestic
TXN341825,C109974,CARD205499,2025-05-02,Grocery,1195.83,Purchase,Approved,POS,Domestic
TXN341826,C103609,CARD201665,2026-08-11,Fuel,1110.06,Purchase,Approved,Contactless,Domestic
TXN341827,C108017,CARD207970,2025-12-23,Travel,924.75,Purchase,Approved,Online,Domestic
TXN341828,C109425,CARD208199,2026-08-30,Healthcare,1977.15,Purchase,Declined,POS,Domestic
TXN341829,C109790,CARD208752,2026-03-22,Electronics,880.43,Purchase,Approved,ATM,Domestic
TXN341830,C101676,CARD207787,2025-02-06,Healthcare,4850.58,Purchase,Approved,POS,Domestic
TXN341831,C100399,CARD211248,2025-07-16,Utilities,1279.71,Purchase,Approved,POS,Domestic
TXN341832,C108625,CARD203335,2025-07-05,Entertainment,2200.98,Purchase,Approved,Online,Domestic
TXN341833,C106981,CARD204505,2025-01-22,Travel,1528.23,Purchase,Approved,POS,Domestic
TXN341834,C106778,CARD208979,2026-05-11,Grocery,527.76,Purchase,Approved,Online,Domestic
TXN341835,C107648,CARD204427,2025-03-10,Education,2200.06,Purchase,Approved,Online,Domestic
TXN341836,C107371,CARD210071,2026-03-26,Fuel,1606.17,Purchase,Declined,Online,Domestic
TXN341837,C102185,CARD205306,2026-03-21,Utilities,976.75,Purchase,Approved,POS,Domestic
TXN341838,C105716,CARD202311,2025-06-23,Electronics,2354.77,Purchase,Approved,Online,Domestic
TXN341839,C105637,CARD206806,2026-03-02,Electronics,243.47,Purchase,Approved,POS,Domestic
TXN341840,C109085,CARD201458,2025-10-07,Travel,2205.36,Purchase,Approved,Online,Domestic
TXN341841,C103900,CARD205491,2025-03-04,Dining,1043.2,Purchase,Declined,Online,Domestic
TXN341842,C103410,CARD201295,2026-04-19,Travel,205.15,Purchase,Approved,Online,Domestic
TXN341843,C104151,CARD202749,2025-06-01,Entertainment,2691.21,Purchase,Approved,Online,Domestic
TXN341844,C107277,CARD204639,2025-05-08,Electronics,2992.26,Purchase,Approved,POS,Domestic
TXN341845,C100750,CARD211457,2026-05-22,Grocery,1618.76,Cash Withdrawal,Approved,Online,Domestic
TXN341846,C107617,CARD200345,2026-05-13,Utilities,820.42,Purchase,Approved,POS,Domestic
TXN341847,C103093,CARD207034,2025-01-24,Education,357.99,Purchase,Approved,POS,Domestic
TXN341848,C100009,CARD203805,2026-01-24,Travel,1727.21,Purchase,Approved,POS,Domestic
TXN341849,C106728,CARD205672,2025-06-30,Electronics,1178.99,Purchase,Declined,Online,Domestic
TXN341850,C101345,CARD211719,2025-10-29,Fuel,2979.0,Purchase,Approved,Contactless,Domestic
TXN341851,C103517,CARD206719,2025-11-20,Utilities,3035.39,Purchase,Approved,POS,Domestic
TXN341852,C100466,CARD207452,2025-10-14,Electronics,1626.49,Purchase,Approved,POS,Domestic
TXN341853,C109924,CARD201485,2026-04-19,Electronics,1272.6,Purchase,Approved,Online,Domestic
TXN341854,C106077,CARD208573,2025-12-22,Fuel,1592.63,Purchase,Approved,Contactless,Domestic
TXN341855,C103854,CARD200344,2025-12-31,Education,260.85,Purchase,Approved,Online,Domestic
TXN341856,C101853,CARD200467,2025-03-05,Electronics,241.15,Purchase,Approved,POS,Domestic
TXN341857,C106087,CARD204582,2026-05-29,Education,216.99,Purchase,Approved,Online,Domestic
TXN341858,C104824,CARD207173,2026-07-16,Online Shopping,3719.09,Purchase,Approved,Online,Domestic
TXN341859,C108613,CARD207810,2026-01-02,Electronics,1388.44,Purchase,Approved,POS,Domestic
TXN341860,C105535,CARD206380,2025-10-24,Fuel,2855.46,Purchase,Approved,ATM,Domestic
TXN341861,C101117,CARD203420,2025-10-13,Dining,4339.42,Purchase,Approved,Contactless,Domestic
TXN341862,C105880,CARD206017,2026-05-28,Electronics,505.28,Purchase,Approved,Online,Domestic
TXN341863,C109616,CARD200040,2026-03-28,Electronics,790.2,Purchase,Declined,POS,Domestic
TXN341864,C108363,CARD204588,2026-04-27,Online Shopping,3252.21,Purchase,Approved,Contactless,Domestic
TXN341865,C107504,CARD200894,2026-01-13,Online Shopping,1802.69,Purchase,Approved,Online,Domestic
TXN341866,C107232,CARD211179,2026-03-13,Travel,1036.8,Purchase,Approved,Online,International
TXN341867,C104731,CARD201934,2025-08-06,Utilities,1347.5,Purchase,Approved,Contactless,Domestic
TXN341868,C104233,CARD205851,2025-09-03,Travel,1788.54,Cash Withdrawal,Approved,ATM,Domestic
TXN341869,C103639,CARD204152,2025-11-05,Education,1994.8,Purchase,Approved,Contactless,Domestic
TXN341870,C108292,CARD209740,2025-11-29,Fuel,712.16,Purchase,Approved,Contactless,Domestic
TXN341871,C104952,CARD203574,2025-10-27,Online Shopping,2556.74,Purchase,Approved,Online,Domestic
TXN341872,C108786,CARD208235,2025-05-10,Utilities,754.7,Purchase,Approved,POS,Domestic
TXN341873,C101837,CARD203836,2026-04-21,Online Shopping,2543.37,Cash Withdrawal,Approved,Contactless,Domestic
TXN341874,C104463,CARD208148,2026-04-22,Fuel,2067.36,Purchase,Approved,Contactless,Domestic
TXN341875,C108852,CARD200025,2026-02-08,Grocery,4039.65,Purchase,Approved,POS,Domestic
TXN341876,C103377,CARD203758,2025-10-09,Healthcare,700.43,Purchase,Approved,POS,Domestic
TXN341877,C102897,CARD210520,2025-05-06,Healthcare,1759.94,Purchase,Reversed,Contactless,Domestic
TXN341878,C104093,CARD201894,2025-01-04,Education,2303.55,Purchase,Approved,ATM,Domestic
TXN341879,C103948,CARD205119,2025-01-28,Fuel,750.55,Purchase,Approved,Contactless,International
TXN341880,C100613,CARD205256,2025-01-16,Electronics,2232.53,Purchase,Approved,ATM,International
TXN341881,C109738,CARD208598,2026-06-19,Education,1627.12,Purchase,Approved,Online,Domestic
TXN341882,C108546,CARD205227,2026-03-21,Dining,2264.75,Purchase,Declined,POS,Domestic
TXN341883,C106144,CARD202949,2026-04-06,Fuel,907.6,Purchase,Approved,Contactless,Domestic
TXN341884,C104094,CARD209975,2026-06-23,Travel,2090.16,Purchase,Approved,Online,Domestic
TXN341885,C100549,CARD209411,2026-04-16,Entertainment,527.42,Purchase,Approved,POS,Domestic
TXN341886,C108829,CARD205905,2026-03-02,Entertainment,3878.3,Cash Withdrawal,Approved,Contactless,Domestic
TXN341887,C105871,CARD205746,2025-07-13,Healthcare,1650.36,Purchase,Approved,POS,Domestic
TXN341888,C100171,CARD203888,2025-07-25,Grocery,4607.26,Purchase,Approved,Online,Domestic
TXN341889,C101625,CARD201375,2025-08-22,Online Shopping,1237.11,Purchase,Approved,POS,Domestic
TXN341890,C104350,CARD209221,2026-04-13,Electronics,1131.1,Purchase,Approved,Contactless,Domestic
TXN341891,C105665,CARD210615,2025-04-16,Grocery,1005.28,Purchase,Approved,POS,International
TXN341892,C107489,CARD204904,2025-07-30,Entertainment,648.98,Purchase,Approved,ATM,Domestic
TXN341893,C107171,CARD207252,2025-12-13,Grocery,1807.02,Purchase,Declined,Online,Domestic
TXN341894,C101130,CARD210126,2025-12-12,Travel,464.02,Purchase,Approved,Online,Domestic
TXN341895,C104180,CARD204280,2026-03-29,Dining,1148.47,Purchase,Declined,POS,Domestic
TXN341896,C100386,CARD203214,2026-03-16,Healthcare,1019.11,Purchase,Approved,Contactless,Domestic
TXN341897,C108801,CARD208482,2026-07-11,Electronics,343.96,Purchase,Approved,Online,Domestic
TXN341898,C100315,CARD211267,2026-05-29,Education,608.5,Purchase,Approved,POS,Domestic
TXN341899,C106184,CARD201933,2025-08-03,Education,390.43,Purchase,Approved,Online,Domestic
TXN341900,C106432,CARD208697,2026-08-06,Fuel,1704.41,Purchase,Approved,POS,International
TXN341901,C102125,CARD206577,2026-08-11,Grocery,5731.55,Recurring Payment,Approved,Contactless,Domestic
TXN341902,C102640,CARD206901,2026-05-11,Online Shopping,1206.18,Purchase,Approved,Contactless,Domestic
TXN341903,C109349,CARD205264,2026-02-05,Utilities,1797.61,Purchase,Declined,ATM,Domestic
TXN341904,C107423,CARD211329,2026-04-30,Healthcare,757.23,Purchase,Approved,Online,Domestic
TXN341905,C101332,CARD206182,2025-04-06,Dining,533.25,Purchase,Approved,Online,Domestic
TXN341906,C103719,CARD200408,2025-09-30,Healthcare,1517.93,Purchase,Approved,POS,Domestic
TXN341907,C109498,CARD206800,2026-07-23,Utilities,926.49,Purchase,Approved,Online,Domestic
TXN341908,C101839,CARD202255,2026-03-08,Dining,184.38,Purchase,Approved,POS,Domestic
TXN341909,C107105,CARD210730,2025-05-07,Healthcare,3400.5,Purchase,Approved,Online,Domestic
TXN341910,C106115,CARD210341,2025-04-18,Fuel,9855.32,Purchase,Approved,POS,International
TXN341911,C104968,CARD210240,2025-05-30,Entertainment,1482.68,Purchase,Approved,Online,Domestic
TXN341912,C103905,CARD203038,2026-04-25,Dining,1634.67,Purchase,Approved,Online,Domestic
TXN341913,C102655,CARD207323,2026-07-24,Fuel,180.69,Purchase,Approved,POS,Domestic
TXN341914,C104778,CARD210100,2026-06-27,Utilities,1227.76,Cash Withdrawal,Approved,POS,Domestic
TXN341915,C103769,CARD204556,2026-04-08,Education,1298.01,Purchase,Approved,POS,Domestic
TXN341916,C103658,CARD204733,2026-04-10,Education,1429.55,Purchase,Approved,POS,Domestic
TXN341917,C104702,CARD201226,2025-04-02,Fuel,1251.66,Purchase,Approved,ATM,Domestic
TXN341918,C108133,CARD202757,2026-01-05,Entertainment,597.99,Recurring Payment,Approved,ATM,Domestic
TXN341919,C107279,CARD205726,2026-07-11,Healthcare,1640.83,Purchase,Approved,Contactless,Domestic
TXN341920,C100218,CARD209552,2026-07-20,Fuel,2025.91,Purchase,Approved,Online,Domestic
TXN341921,C104040,CARD203796,2025-11-26,Electronics,23948.39,Purchase,Approved,Online,Domestic
TXN341922,C100832,CARD208579,2025-05-05,Education,1209.56,Purchase,Approved,POS,Domestic
TXN341923,C107031,CARD203210,2026-08-01,Fuel,1781.09,Recurring Payment,Approved,POS,Domestic
TXN341924,C100329,CARD206059,2025-02-25,Utilities,2444.03,Purchase,Approved,POS,Domestic
TXN341925,C109516,CARD208745,2026-05-09,Dining,2268.73,Recurring Payment,Declined,POS,Domestic
TXN341926,C104277,CARD201094,2026-07-10,Utilities,1405.01,Purchase,Approved,Contactless,Domestic
TXN341927,C108145,CARD204971,2026-06-19,Dining,5705.44,Recurring Payment,Approved,Contactless,Domestic
TXN341928,C107871,CARD207966,2025-10-21,Online Shopping,815.31,Purchase,Approved,POS,Domestic
TXN341929,C109864,CARD205550,2025-05-09,Utilities,1128.24,Purchase,Approved,Contactless,Domestic
TXN341930,C107590,CARD205613,2026-04-22,Travel,2662.27,Purchase,Approved,Contactless,Domestic
TXN341931,C107076,CARD207904,2025-03-10,Utilities,1462.25,Purchase,Approved,Contactless,Domestic
TXN341932,C105774,CARD210437,2025-06-30,Online Shopping,932.32,Purchase,Approved,POS,Domestic
TXN341933,C100169,CARD200777,2026-07-11,Healthcare,4779.42,Purchase,Approved,POS,Domestic
TXN341934,C102819,CARD208323,2025-05-29,Entertainment,4757.73,Purchase,Approved,Contactless,Domestic
TXN341935,C102530,CARD208104,2025-08-20,Travel,5386.62,Purchase,Approved,Online,Domestic
TXN341936,C107772,CARD207067,2025-12-21,Travel,720.01,Purchase,Approved,Contactless,Domestic
TXN341937,C103777,CARD202890,2025-08-15,Electronics,15039.88,Purchase,Approved,POS,Domestic
TXN341938,C106585,CARD203240,2025-01-19,Electronics,7041.32,Purchase,Approved,POS,Domestic
TXN341939,C102126,CARD209999,2025-06-15,Education,380.33,Purchase,Approved,Online,Domestic
TXN341940,C100285,CARD204262,2025-07-01,Online Shopping,1398.13,Purchase,Approved,POS,Domestic
TXN341941,C109916,CARD204387,2025-09-13,Healthcare,664.42,Purchase,Approved,ATM,Domestic
TXN341942,C108864,CARD203083,2026-04-16,Electronics,584.64,Purchase,Approved,Online,Domestic
TXN341943,C100844,CARD201327,2026-03-05,Travel,999.61,Purchase,Reversed,POS,Domestic
TXN341944,C100775,CARD208426,2025-03-08,Dining,2335.21,Purchase,Approved,Online,Domestic
TXN341945,C107403,CARD211371,2026-05-22,Dining,3091.99,Purchase,Approved,POS,International
TXN341946,C102316,CARD206218,2025-09-30,Education,1579.16,Recurring Payment,Approved,Online,Domestic
TXN341947,C103056,CARD200260,2025-10-29,Fuel,544.92,Purchase,Declined,Online,Domestic
TXN341948,C102526,CARD206473,2025-07-09,Grocery,283.23,Purchase,Approved,Online,Domestic
TXN341949,C109285,CARD205118,2025-01-12,Healthcare,2681.67,Purchase,Approved,POS,Domestic
TXN341950,C104357,CARD210811,2025-11-04,Education,1691.77,Purchase,Approved,Contactless,Domestic
TXN341951,C105770,CARD209623,2026-02-05,Grocery,2405.28,Purchase,Approved,POS,Domestic
TXN341952,C108486,CARD203284,2025-11-16,Electronics,4006.42,Purchase,Approved,Contactless,Domestic
TXN341953,C101341,CARD206889,2025-07-01,Healthcare,1137.98,Purchase,Approved,POS,Domestic
TXN341954,C101072,CARD211565,2026-02-25,Grocery,3734.2,Purchase,Approved,POS,Domestic
TXN341955,C103123,CARD203684,2025-06-08,Utilities,1468.72,Purchase,Approved,Contactless,Domestic
TXN341956,C102996,CARD200911,2025-09-28,Electronics,761.0,Purchase,Approved,Contactless,Domestic
TXN341957,C105129,CARD207101,2025-04-19,Online Shopping,1472.45,Purchase,Approved,Online,Domestic
TXN341958,C106861,CARD202785,2026-05-29,Utilities,2152.5,Recurring Payment,Approved,POS,Domestic
TXN341959,C103603,CARD203730,2026-03-23,Healthcare,1833.77,Purchase,Approved,POS,Domestic
TXN341960,C103750,CARD208239,2025-09-26,Entertainment,723.54,Purchase,Approved,Online,Domestic
TXN341961,C108023,CARD209996,2026-02-19,Grocery,2172.58,Purchase,Approved,POS,Domestic
TXN341962,C109144,CARD207295,2026-01-08,Dining,2719.97,Purchase,Approved,Online,Domestic
TXN341963,C102540,CARD208848,2026-06-09,Travel,651.1,Purchase,Approved,Contactless,Domestic
TXN341964,C107471,CARD200469,2025-10-30,Healthcare,478.25,Recurring Payment,Approved,Contactless,Domestic
TXN341965,C103655,CARD206612,2026-02-20,Education,657.44,Purchase,Approved,POS,Domestic
TXN341966,C107189,CARD201025,2026-08-20,Entertainment,1630.05,Purchase,Declined,Contactless,Domestic
TXN341967,C102995,CARD202903,2026-07-22,Electronics,1085.1,Purchase,Approved,Contactless,Domestic
TXN341968,C105244,CARD209556,2025-05-25,Education,1829.84,Purchase,Approved,POS,Domestic
TXN341969,C101595,CARD200988,2026-07-08,Utilities,1481.84,Purchase,Approved,Online,Domestic
TXN341970,C107206,CARD208042,2026-04-09,Online Shopping,3279.49,Purchase,Approved,POS,Domestic
TXN341971,C101302,CARD205571,2025-01-23,Electronics,725.09,Purchase,Approved,POS,Domestic
TXN341972,C102499,CARD208286,2025-02-04,Grocery,824.2,Purchase,Approved,Contactless,Domestic
TXN341973,C107979,CARD202771,2025-07-04,Grocery,2299.16,Purchase,Approved,POS,Domestic
TXN341974,C105840,CARD211953,2025-09-22,Utilities,131.53,Purchase,Approved,POS,Domestic
TXN341975,C108639,CARD204376,2025-09-06,Grocery,1598.44,Recurring Payment,Approved,Contactless,Domestic
TXN341976,C102988,CARD206088,2025-06-17,Online Shopping,1481.2,Purchase,Approved,POS,Domestic
TXN341977,C109713,CARD206406,2025-12-13,Electronics,3024.83,Purchase,Approved,Online,Domestic
TXN341978,C105311,CARD209538,2026-06-12,Grocery,3066.69,Purchase,Approved,POS,Domestic
TXN341979,C104125,CARD203931,2026-04-15,Entertainment,562.6,Purchase,Approved,POS,Domestic
TXN341980,C103212,CARD200316,2026-01-09,Online Shopping,1885.28,Purchase,Approved,Online,Domestic
TXN341981,C102092,CARD209098,2025-04-30,Healthcare,757.73,Purchase,Approved,Contactless,Domestic
TXN341982,C109081,CARD206086,2025-10-18,Healthcare,5356.42,Recurring Payment,Approved,POS,Domestic
TXN341983,C105994,CARD202836,2025-07-24,Travel,594.94,Purchase,Approved,POS,Domestic
TXN341984,C107251,CARD204619,2025-05-14,Education,2240.05,Purchase,Approved,Contactless,Domestic
TXN341985,C102717,CARD203045,2026-06-23,Education,930.9,Purchase,Approved,Contactless,Domestic
TXN341986,C103205,CARD209225,2025-12-06,Electronics,2105.23,Recurring Payment,Approved,Contactless,Domestic
TXN341987,C109396,CARD208167,2026-06-12,Healthcare,5020.65,Purchase,Declined,Online,Domestic
TXN341988,C107634,CARD201266,2025-09-05,Utilities,5068.53,Purchase,Approved,POS,Domestic
TXN341989,C102121,CARD205061,2026-08-03,Entertainment,2161.77,Purchase,Approved,ATM,Domestic
TXN341990,C107677,CARD200818,2025-07-17,Online Shopping,652.39,Purchase,Approved,Online,Domestic
TXN341991,C101549,CARD207197,2026-03-15,Healthcare,2449.53,Purchase,Approved,ATM,Domestic
TXN341992,C102047,CARD205666,2025-05-16,Travel,367.61,Purchase,Approved,Contactless,Domestic
TXN341993,C104896,CARD210573,2026-07-22,Dining,1629.79,Purchase,Approved,ATM,Domestic
TXN341994,C104072,CARD203504,2025-10-28,Healthcare,2853.45,Purchase,Approved,Contactless,Domestic
TXN341995,C105527,CARD209038,2025-01-14,Electronics,1151.8,Purchase,Approved,Online,Domestic
TXN341996,C109783,CARD203990,2025-07-07,Healthcare,1469.9,Purchase,Approved,Online,Domestic
TXN341997,C103040,CARD209240,2025-02-09,Grocery,398.73,Purchase,Approved,Contactless,Domestic
TXN341998,C104535,CARD210958,2026-05-24,Travel,17518.68,Purchase,Approved,Online,Domestic
TXN341999,C102559,CARD209242,2025-12-22,Fuel,272.34,Purchase,Approved,POS,Domestic
TXN342000,C106129,CARD206107,2026-03-26,Entertainment,905.72,Purchase,Approved,POS,Domestic
TXN342001,C100357,CARD206674,2025-01-11,Entertainment,1895.62,Purchase,Declined,Contactless,Domestic
TXN342002,C107062,CARD200671,2025-08-01,Travel,337.14,Recurring Payment,Approved,Online,Domestic
TXN342003,C108725,CARD203518,2025-01-15,Online Shopping,5317.85,Purchase,Approved,POS,Domestic
TXN342004,C100785,CARD206890,2025-06-06,Fuel,7846.37,Purchase,Approved,Contactless,Domestic
TXN342005,C106435,CARD202417,2025-09-24,Dining,1025.77,Purchase,Approved,Online,Domestic
TXN342006,C101101,CARD206045,2026-07-14,Travel,324.73,Purchase,Declined,Online,Domestic
TXN342007,C107667,CARD210081,2025-05-31,Utilities,1595.79,Purchase,Approved,Online,Domestic
TXN342008,C108641,CARD210564,2025-10-12,Fuel,1348.0,Purchase,Approved,POS,Domestic
TXN342009,C103247,CARD201137,2026-05-13,Online Shopping,3152.51,Purchase,Approved,Contactless,Domestic
TXN342010,C106099,CARD210756,2026-06-07,Dining,2479.02,Purchase,Approved,Online,Domestic
TXN342011,C109882,CARD202246,2026-06-14,Education,1448.74,Purchase,Approved,Online,Domestic
TXN342012,C101839,CARD202255,2026-03-27,Grocery,740.58,Purchase,Approved,POS,Domestic
TXN342013,C100501,CARD209146,2026-08-17,Grocery,4133.46,Purchase,Approved,ATM,Domestic
TXN342014,C107874,CARD203894,2026-04-15,Online Shopping,637.38,Purchase,Approved,POS,Domestic
TXN342015,C109362,CARD205343,2026-07-23,Entertainment,2165.48,Purchase,Approved,Online,Domestic
TXN342016,C107141,CARD207397,2026-02-20,Utilities,2789.21,Purchase,Approved,Contactless,Domestic
TXN342017,C106688,CARD210049,2025-09-10,Dining,1368.48,Purchase,Approved,ATM,Domestic
TXN342018,C102498,CARD210516,2026-03-10,Utilities,1121.47,Purchase,Approved,Contactless,Domestic
TXN342019,C104545,CARD209848,2025-02-19,Online Shopping,998.6,Purchase,Approved,Contactless,Domestic
TXN342020,C106311,CARD206175,2025-11-20,Grocery,1959.26,Purchase,Approved,POS,Domestic
TXN342021,C108352,CARD208419,2026-03-27,Dining,759.71,Purchase,Approved,Online,Domestic
TXN342022,C109728,CARD210692,2025-09-01,Education,1720.47,Purchase,Approved,ATM,Domestic
