Payment_ID,Customer_ID,Card_ID,Payment_Date,Due_Amount,Payment_Amount,Payment_Status,Days_Past_Due
PAY411662,C104823,CARD211733,2025-12-25,20845.4,20845.4,On Time,0
PAY411663,C105781,CARD207387,2025-06-10,5995.69,5995.69,Late,19
PAY411664,C106923,CARD203046,2025-10-08,2201.49,2201.49,On Time,0
PAY411665,C104264,CARD204467,2026-03-15,1348.11,1348.11,Late,8
PAY411666,C104776,CARD203950,2026-01-07,6882.27,6882.27,Late,5
PAY411667,C100014,CARD203918,2026-01-10,8975.62,8975.62,On Time,0
PAY411668,C107986,CARD209568,2026-03-08,13786.98,13786.98,On Time,0
PAY411669,C106137,CARD211096,2025-03-12,4631.41,4631.41,On Time,0
PAY411670,C101518,CARD201848,2025-10-31,5114.22,5114.22,On Time,0
PAY411671,C109647,CARD200480,2025-08-30,13126.22,13126.22,On Time,0
PAY411672,C100177,CARD204041,2026-03-08,1496.58,1496.58,On Time,0
PAY411673,C101623,CARD204724,2026-08-10,3353.47,3353.47,On Time,0
PAY411674,C108200,CARD202371,2026-07-10,7822.84,7822.84,Late,15
PAY411675,C101765,CARD202875,2025-10-26,14208.24,14208.24,On Time,0
PAY411676,C102747,CARD207825,2025-10-19,6237.79,3781.76,Partial,31
PAY411677,C103972,CARD205570,2026-04-08,1825.16,1825.16,On Time,0
PAY411678,C104435,CARD208355,2026-04-09,6893.38,6893.38,Late,30
PAY411679,C106318,CARD202226,2026-02-15,3822.08,3822.08,On Time,0
PAY411680,C109597,CARD204451,2025-11-28,3471.67,3471.67,On Time,0
PAY411681,C109539,CARD208684,2025-11-28,5019.47,5019.47,On Time,0
PAY411682,C107748,CARD208927,2026-02-28,8656.3,8656.3,On Time,0
PAY411683,C106345,CARD202074,2025-03-29,19807.83,19807.83,On Time,0
PAY411684,C101140,CARD202216,2025-11-28,7596.05,7596.05,On Time,0
PAY411685,C105732,CARD211454,2025-10-29,9505.37,9505.37,On Time,0
PAY411686,C109662,CARD204346,2025-08-28,2715.72,2715.72,On Time,0
PAY411687,C100545,CARD205735,2026-04-10,16924.08,16924.08,On Time,0
PAY411688,C101645,CARD210678,2025-12-05,7469.85,7469.85,On Time,0
PAY411689,C109018,CARD200415,2025-12-16,4822.56,4822.56,Late,2
PAY411690,C106594,CARD206571,2026-08-16,5912.78,5912.78,On Time,0
PAY411691,C101879,CARD207017,2025-01-09,7249.18,7249.18,On Time,0
PAY411692,C106479,CARD209591,2026-08-18,7453.47,7453.47,On Time,0
PAY411693,C103274,CARD211665,2025-08-03,8234.8,8234.8,On Time,0
PAY411694,C100899,CARD206015,2026-03-20,6752.53,3554.3,Partial,3
PAY411695,C105902,CARD211858,2026-01-04,4288.4,4288.4,On Time,0
PAY411696,C102816,CARD210201,2026-06-02,5246.08,5246.08,Late,8
PAY411697,C106810,CARD206308,2025-03-06,3854.3,3854.3,On Time,0
PAY411698,C101143,CARD203979,2025-08-23,4690.63,4690.63,On Time,0
PAY411699,C107103,CARD205953,2025-08-26,7013.99,3380.82,Partial,38
PAY411700,C101242,CARD208476,2026-08-24,4321.13,4321.13,On Time,0
PAY411701,C107962,CARD200499,2025-07-27,4978.18,4978.18,On Time,0
PAY411702,C108515,CARD207232,2026-08-16,8397.14,8397.14,On Time,0
PAY411703,C109901,CARD202766,2025-03-04,3451.08,3451.08,On Time,0
PAY411704,C102508,CARD205232,2025-08-28,10108.99,10108.99,On Time,0
PAY411705,C109373,CARD201921,2025-08-24,8410.67,8410.67,On Time,0
PAY411706,C101578,CARD202955,2026-02-24,7390.15,7390.15,On Time,0
PAY411707,C105239,CARD208509,2025-05-21,12568.13,12568.13,On Time,0
PAY411708,C103016,CARD211277,2025-12-24,2974.35,2974.35,Late,29
PAY411709,C104281,CARD204102,2025-08-20,10141.01,10141.01,On Time,0
PAY411710,C100733,CARD202050,2025-12-11,14110.11,14110.11,On Time,0
PAY411711,C103780,CARD211395,2026-04-14,8708.48,8708.48,On Time,0
PAY411712,C104204,CARD205191,2026-08-17,2441.93,2441.93,On Time,0
PAY411713,C101139,CARD208708,2025-11-04,8685.72,8685.72,On Time,0
PAY411714,C102804,CARD211957,2025-08-23,4973.15,4973.15,On Time,0
PAY411715,C104481,CARD209177,2026-01-29,5086.4,5086.4,On Time,0
PAY411716,C105606,CARD208075,2025-01-19,9652.69,9652.69,On Time,0
PAY411717,C102976,CARD203273,2026-02-19,3931.0,340.88,Missed,106
PAY411718,C100931,CARD205889,2026-08-02,13160.97,13160.97,On Time,0
PAY411719,C100774,CARD205771,2025-04-03,5689.34,598.96,Missed,54
PAY411720,C100325,CARD202547,2025-01-27,2436.64,185.0,Missed,87
PAY411721,C101960,CARD208335,2026-02-11,2745.82,2745.82,Late,3
PAY411722,C108187,CARD207711,2025-03-06,4313.17,4313.17,Late,3
PAY411723,C106922,CARD203008,2026-02-12,2293.55,2293.55,On Time,0
PAY411724,C104091,CARD201005,2025-06-13,8609.22,8609.22,On Time,0
PAY411725,C100805,CARD210795,2026-02-13,12309.16,12309.16,On Time,0
PAY411726,C104550,CARD209372,2025-01-05,8956.53,8956.53,Late,27
PAY411727,C100350,CARD203142,2025-11-25,7370.36,7370.36,On Time,0
PAY411728,C109695,CARD208507,2025-05-27,3240.63,3240.63,On Time,0
PAY411729,C106594,CARD206571,2025-02-27,11836.13,11836.13,On Time,0
PAY411730,C104012,CARD200280,2026-08-26,7130.28,7130.28,On Time,0
PAY411731,C108000,CARD204741,2025-11-21,11807.93,11807.93,On Time,0
PAY411732,C109146,CARD203496,2026-06-11,9581.36,3908.91,Partial,39
PAY411733,C108374,CARD203906,2025-08-29,3111.75,3111.75,On Time,0
PAY411734,C100489,CARD201287,2026-03-22,14030.57,14030.57,On Time,0
PAY411735,C101249,CARD207794,2025-08-19,2430.8,2430.8,On Time,0
PAY411736,C103906,CARD209201,2026-05-29,12219.62,12219.62,Late,20
PAY411737,C105380,CARD203030,2025-03-29,15066.25,15066.25,On Time,0
PAY411738,C104314,CARD208268,2026-02-17,5080.62,5080.62,On Time,0
PAY411739,C108026,CARD207813,2025-10-06,3262.45,2544.04,Partial,33
PAY411740,C103241,CARD206461,2025-04-16,5515.23,5515.23,On Time,0
PAY411741,C100265,CARD207294,2026-05-18,8714.37,8714.37,Late,8
PAY411742,C109915,CARD210981,2026-07-19,11095.16,11095.16,On Time,0
PAY411743,C104399,CARD204250,2026-04-11,4597.9,4597.9,Late,30
PAY411744,C106768,CARD207603,2025-03-16,9557.78,9557.78,On Time,0
PAY411745,C100861,CARD208260,2025-12-08,2668.11,325.44,Missed,76
PAY411746,C105501,CARD202020,2026-03-26,6531.68,1969.12,Partial,14
PAY411747,C106441,CARD203722,2025-12-31,17939.56,17939.56,On Time,0
PAY411748,C103392,CARD208121,2025-08-30,3373.31,3373.31,On Time,0
PAY411749,C109681,CARD202406,2025-06-28,9760.65,9760.65,On Time,0
PAY411750,C104873,CARD206322,2025-11-02,4554.39,4554.39,On Time,0
PAY411751,C101772,CARD208584,2025-02-26,6387.27,6387.27,On Time,0
PAY411752,C107164,CARD205748,2025-05-01,3505.31,3505.31,On Time,0
PAY411753,C102258,CARD211680,2026-07-26,6879.08,1434.81,Partial,18
PAY411754,C108907,CARD207697,2025-07-30,15020.8,15020.8,On Time,0
PAY411755,C101523,CARD201416,2025-08-01,11095.06,11095.06,On Time,0
PAY411756,C105855,CARD211227,2025-09-18,5329.0,5329.0,On Time,0
PAY411757,C106329,CARD209150,2026-01-03,7077.63,7077.63,On Time,0
PAY411758,C107949,CARD202106,2025-03-27,4244.42,104.84,Missed,33
PAY411759,C106397,CARD206619,2025-03-11,5938.71,5938.71,On Time,0
PAY411760,C108136,CARD203342,2025-12-26,9116.32,9116.32,On Time,0
PAY411761,C107944,CARD210189,2025-12-07,13637.26,13637.26,Late,6
PAY411762,C104481,CARD209177,2026-02-09,1707.74,1707.74,On Time,0
PAY411763,C105449,CARD206032,2025-03-25,2964.21,2964.21,On Time,0
PAY411764,C105840,CARD211953,2026-07-18,9778.53,9778.53,Late,16
PAY411765,C101089,CARD205719,2025-08-01,1287.23,1287.23,On Time,0
PAY411766,C107995,CARD200784,2025-06-21,2867.62,2867.62,On Time,0
PAY411767,C101254,CARD200220,2026-08-30,6231.09,6231.09,On Time,0
PAY411768,C102414,CARD200892,2026-01-29,11650.57,11650.57,On Time,0
PAY411769,C104197,CARD201976,2025-12-23,3133.29,3133.29,On Time,0
PAY411770,C108769,CARD208002,2026-04-11,20375.13,20375.13,On Time,0
PAY411771,C106800,CARD207570,2025-11-28,5287.67,5287.67,Late,4
PAY411772,C100708,CARD206955,2025-01-25,7229.52,7229.52,On Time,0
PAY411773,C104444,CARD207786,2026-01-23,3667.3,3667.3,On Time,0
PAY411774,C104415,CARD202145,2026-04-17,6442.84,6442.84,On Time,0
PAY411775,C103927,CARD201262,2025-01-22,4974.09,4974.09,On Time,0
PAY411776,C101624,CARD205136,2026-08-07,10339.07,10339.07,On Time,0
PAY411777,C104787,CARD209953,2025-04-29,7624.99,7624.99,On Time,0
PAY411778,C105664,CARD200142,2025-07-26,11919.19,11919.19,Late,10
PAY411779,C105804,CARD211000,2026-05-28,16034.13,16034.13,On Time,0
PAY411780,C108222,CARD209267,2025-11-15,3825.4,3825.4,On Time,0
PAY411781,C108093,CARD206309,2025-03-19,11139.99,11139.99,Late,3
PAY411782,C106568,CARD208069,2025-04-19,4460.98,4460.98,On Time,0
PAY411783,C100155,CARD206292,2025-05-03,3557.89,3557.89,Late,3
PAY411784,C109981,CARD205004,2025-12-27,6713.23,1570.59,Partial,19
PAY411785,C102580,CARD202832,2025-11-28,2611.25,2611.25,Late,29
PAY411786,C105157,CARD206421,2025-06-05,14096.21,14096.21,On Time,0
PAY411787,C105130,CARD210987,2025-06-24,2502.43,2502.43,On Time,0
PAY411788,C100788,CARD208732,2026-03-20,2499.29,2499.29,On Time,0
PAY411789,C100305,CARD203749,2025-02-19,5695.94,5695.94,On Time,0
PAY411790,C108768,CARD203215,2026-05-06,14284.56,14284.56,On Time,0
PAY411791,C107945,CARD200124,2025-06-13,7518.26,7518.26,On Time,0
PAY411792,C103206,CARD208407,2026-04-05,3643.93,3643.93,On Time,0
PAY411793,C100153,CARD201374,2025-04-07,4917.6,2141.8,Partial,34
PAY411794,C103293,CARD211766,2026-03-27,9114.87,9114.87,On Time,0
PAY411795,C106394,CARD205055,2025-11-10,2289.03,2289.03,Late,25
PAY411796,C107908,CARD211857,2026-02-03,9563.34,9563.34,On Time,0
PAY411797,C108295,CARD211239,2025-04-26,5636.8,5636.8,Late,19
PAY411798,C108612,CARD202615,2025-10-05,2460.28,2460.28,On Time,0
PAY411799,C101391,CARD211123,2026-04-09,16596.8,3442.35,Partial,44
PAY411800,C102404,CARD206169,2026-03-24,13369.43,13369.43,On Time,0
PAY411801,C106472,CARD204184,2025-02-20,10191.0,10191.0,On Time,0
PAY411802,C103433,CARD204692,2026-02-18,4031.06,4031.06,Late,27
PAY411803,C103085,CARD208735,2025-04-19,2584.63,2584.63,Late,26
PAY411804,C106866,CARD202212,2025-11-17,2388.31,249.27,Missed,56
PAY411805,C104397,CARD208496,2026-03-28,8801.2,8801.2,On Time,0
PAY411806,C109193,CARD201192,2026-06-11,7440.64,7440.64,On Time,0
PAY411807,C109039,CARD210533,2026-02-21,4836.07,4836.07,On Time,0
PAY411808,C101371,CARD201487,2026-07-22,7317.75,7317.75,Late,11
PAY411809,C106487,CARD208762,2025-07-06,4797.11,4797.11,On Time,0
PAY411810,C109116,CARD207418,2026-08-07,2879.12,2879.12,On Time,0
PAY411811,C107907,CARD208359,2026-02-28,4110.32,4110.32,On Time,0
PAY411812,C105394,CARD211955,2025-03-24,5997.7,5997.7,On Time,0
PAY411813,C101684,CARD205922,2025-11-29,17299.4,17299.4,On Time,0
PAY411814,C107437,CARD207446,2025-01-14,6568.57,6568.57,On Time,0
PAY411815,C107284,CARD202604,2025-07-22,3264.53,3264.53,On Time,0
PAY411816,C100381,CARD201610,2025-11-28,9257.83,5546.48,Partial,14
PAY411817,C101001,CARD206063,2026-03-12,13557.46,13557.46,On Time,0
PAY411818,C100652,CARD211685,2025-01-21,3869.26,3869.26,On Time,0
PAY411819,C108943,CARD202397,2026-02-14,11613.29,3880.49,Partial,25
PAY411820,C109397,CARD210265,2025-10-01,7109.13,7109.13,On Time,0
PAY411821,C104268,CARD203781,2025-03-04,4350.4,4350.4,Late,3
PAY411822,C101343,CARD201477,2026-05-21,1804.18,1804.18,Late,29
PAY411823,C103600,CARD200102,2025-09-03,3070.35,3070.35,On Time,0
PAY411824,C103568,CARD209075,2026-02-12,3338.84,3338.84,On Time,0
PAY411825,C102473,CARD204932,2026-01-20,2096.94,1737.15,Partial,37
PAY411826,C108898,CARD201644,2025-10-08,1001.65,1001.65,On Time,0
PAY411827,C102891,CARD202381,2026-03-13,9479.49,9479.49,On Time,0
PAY411828,C100038,CARD205755,2025-07-21,2675.59,2675.59,On Time,0
PAY411829,C105798,CARD204042,2025-02-28,9612.85,9612.85,Late,8
PAY411830,C104718,CARD208626,2025-10-22,7102.8,7102.8,On Time,0
PAY411831,C102559,CARD209242,2026-06-18,6451.89,1696.36,Partial,46
PAY411832,C102449,CARD211058,2026-08-22,9908.48,9908.48,On Time,0
PAY411833,C106289,CARD208768,2026-07-27,3824.51,3824.51,On Time,0
PAY411834,C100741,CARD204687,2026-04-21,5692.27,5692.27,On Time,0
PAY411835,C100229,CARD209127,2025-06-13,2459.63,2459.63,On Time,0
PAY411836,C103099,CARD210391,2025-10-02,16745.57,16745.57,On Time,0
PAY411837,C105779,CARD205360,2026-05-14,4174.05,4174.05,On Time,0
PAY411838,C105108,CARD209277,2025-06-26,7529.23,7529.23,On Time,0
PAY411839,C104654,CARD209274,2026-07-28,24943.23,16929.56,Partial,7
PAY411840,C107175,CARD201336,2026-03-09,2366.56,2366.56,On Time,0
PAY411841,C102999,CARD205352,2025-11-15,13554.99,13554.99,On Time,0
PAY411842,C102612,CARD211024,2026-06-17,3562.71,3562.71,On Time,0
PAY411843,C100240,CARD209135,2025-06-03,5262.93,5262.93,On Time,0
PAY411844,C100158,CARD209647,2026-07-30,6814.42,6814.42,On Time,0
PAY411845,C101902,CARD206477,2026-07-14,7098.79,7098.79,On Time,0
PAY411846,C100764,CARD206269,2025-12-30,4317.92,1079.25,Partial,14
PAY411847,C109540,CARD200118,2026-02-17,21258.59,21258.59,On Time,0
PAY411848,C105306,CARD204226,2026-04-18,8000.59,8000.59,On Time,0
PAY411849,C100354,CARD205760,2025-12-20,2381.0,2381.0,On Time,0
PAY411850,C103809,CARD208894,2025-08-29,8358.72,1035.18,Missed,41
PAY411851,C100356,CARD203314,2025-04-01,7848.54,7848.54,Late,3
PAY411852,C104539,CARD208806,2025-05-19,13148.1,13148.1,On Time,0
PAY411853,C101792,CARD205547,2026-02-01,8472.21,8472.21,On Time,0
PAY411854,C105532,CARD202523,2026-05-27,11754.36,5660.32,Partial,41
PAY411855,C102049,CARD211126,2025-03-09,12568.93,12568.93,On Time,0
PAY411856,C105538,CARD211259,2025-06-24,4345.28,4345.28,On Time,0
PAY411857,C108536,CARD201956,2025-03-24,14092.12,14092.12,On Time,0
PAY411858,C106750,CARD206547,2025-06-25,2289.19,2289.19,On Time,0
PAY411859,C102299,CARD210928,2025-12-09,1000.0,1000.0,On Time,0
PAY411860,C107971,CARD210084,2025-04-02,15066.16,15066.16,On Time,0
PAY411861,C104221,CARD209092,2025-05-15,12505.36,12505.36,On Time,0
PAY411862,C100114,CARD200110,2025-06-19,10654.57,10654.57,Late,8
PAY411863,C100304,CARD211940,2025-07-18,11964.59,11964.59,On Time,0
PAY411864,C100778,CARD203399,2026-01-12,6663.66,5280.04,Partial,56
PAY411865,C106457,CARD209958,2025-07-13,4594.04,4594.04,On Time,0
PAY411866,C109990,CARD201217,2026-04-29,9557.81,9557.81,Late,12
PAY411867,C104106,CARD208455,2026-03-01,1998.88,1998.88,On Time,0
PAY411868,C105861,CARD209993,2026-02-01,5080.92,5080.92,On Time,0
PAY411869,C107249,CARD206126,2026-08-22,4098.1,4098.1,On Time,0
PAY411870,C107509,CARD204049,2026-04-04,3006.82,3006.82,On Time,0
PAY411871,C102697,CARD210318,2025-12-21,3957.49,3957.49,On Time,0
PAY411872,C107164,CARD205748,2025-04-03,3757.54,3757.54,On Time,0
PAY411873,C105573,CARD206024,2026-04-30,1755.15,1755.15,On Time,0
PAY411874,C104734,CARD207768,2025-12-08,21038.96,21038.96,On Time,0
PAY411875,C101377,CARD204746,2025-06-18,19632.72,19632.72,On Time,0
PAY411876,C106203,CARD202295,2025-08-19,4200.51,4200.51,On Time,0
PAY411877,C107654,CARD204203,2025-04-19,2145.85,2145.85,On Time,0
PAY411878,C100088,CARD211730,2025-12-08,4395.07,4395.07,On Time,0
PAY411879,C101377,CARD204746,2025-06-17,13602.79,13602.79,On Time,0
PAY411880,C102422,CARD208847,2025-09-01,6549.8,5055.52,Partial,53
PAY411881,C109478,CARD211104,2026-07-07,4471.79,4471.79,On Time,0
PAY411882,C104162,CARD211050,2025-03-13,9159.98,9159.98,On Time,0
PAY411883,C109507,CARD206563,2025-05-13,2948.45,2948.45,On Time,0
PAY411884,C102088,CARD203044,2026-04-22,9190.75,9190.75,On Time,0
PAY411885,C107185,CARD207218,2025-08-28,8411.06,8411.06,On Time,0
PAY411886,C108841,CARD200133,2025-05-10,7004.3,5416.39,Partial,22
PAY411887,C102042,CARD202534,2025-06-22,6513.42,6513.42,On Time,0
PAY411888,C100625,CARD211526,2025-11-14,8418.61,8418.61,On Time,0
PAY411889,C101678,CARD208211,2025-05-23,17541.42,17541.42,Late,23
PAY411890,C101368,CARD204235,2025-02-01,3972.55,3972.55,Late,25
PAY411891,C106130,CARD207032,2025-04-01,4385.9,4385.9,On Time,0
PAY411892,C101650,CARD205970,2025-01-18,5162.83,5162.83,On Time,0
PAY411893,C103163,CARD210673,2026-05-05,3547.01,3547.01,On Time,0
PAY411894,C108771,CARD204798,2026-04-02,4430.97,4430.97,On Time,0
PAY411895,C101523,CARD201416,2026-04-02,7411.0,6116.95,Partial,42
PAY411896,C103453,CARD207737,2026-02-01,6468.95,6468.95,Late,4
PAY411897,C107938,CARD200247,2025-01-09,7876.23,7876.23,On Time,0
PAY411898,C108197,CARD200627,2026-04-12,6305.94,6305.94,On Time,0
PAY411899,C100931,CARD205889,2026-01-19,4478.95,4478.95,On Time,0
PAY411900,C107826,CARD204810,2025-02-09,12533.62,12533.62,On Time,0
PAY411901,C106197,CARD201700,2026-05-24,4795.21,422.54,Missed,66
PAY411902,C105480,CARD210794,2025-07-17,3140.43,3140.43,On Time,0
PAY411903,C100201,CARD210351,2026-05-21,16510.72,16510.72,On Time,0
PAY411904,C107748,CARD208927,2026-03-04,2218.28,2218.28,On Time,0
PAY411905,C101214,CARD204858,2025-12-13,3630.44,3630.44,On Time,0
PAY411906,C100729,CARD206829,2025-08-23,17974.69,17974.69,On Time,0
PAY411907,C101189,CARD205280,2026-08-10,1418.21,1418.21,On Time,0
PAY411908,C107919,CARD201421,2025-07-28,8463.91,8463.91,On Time,0
PAY411909,C102863,CARD206561,2026-03-06,4461.95,4461.95,Late,15
PAY411910,C103271,CARD207775,2025-07-23,17596.79,17596.79,Late,9
PAY411911,C104913,CARD209600,2025-04-02,9504.7,9504.7,On Time,0
PAY411912,C106862,CARD211841,2025-03-22,9416.4,9416.4,On Time,0
PAY411913,C106798,CARD203152,2025-01-27,6926.53,6926.53,On Time,0
PAY411914,C102924,CARD209166,2026-06-18,10563.96,1230.69,Missed,40
PAY411915,C101000,CARD206905,2026-06-23,11483.41,4.66,Missed,108
PAY411916,C104373,CARD206597,2026-07-10,17727.43,17727.43,On Time,0
PAY411917,C104701,CARD209717,2026-02-19,2523.95,2523.95,Late,21
PAY411918,C103984,CARD207317,2025-12-01,9925.79,1320.38,Missed,66
PAY411919,C102236,CARD211442,2026-05-26,7691.53,7691.53,Late,27
PAY411920,C101419,CARD210603,2026-01-18,3848.92,3848.92,Late,11
PAY411921,C109982,CARD200276,2025-04-25,11491.13,11491.13,Late,20
PAY411922,C108571,CARD208529,2025-08-21,3080.1,3080.1,On Time,0
PAY411923,C101528,CARD208203,2026-04-13,1808.58,1808.58,On Time,0
PAY411924,C101265,CARD202081,2025-09-12,3699.38,3699.38,On Time,0
PAY411925,C109273,CARD203201,2026-02-09,5013.35,5013.35,On Time,0
PAY411926,C102550,CARD210228,2025-02-20,4550.73,4550.73,On Time,0
PAY411927,C109312,CARD210638,2026-03-03,2946.3,2946.3,On Time,0
PAY411928,C109434,CARD209808,2026-01-10,10389.08,10389.08,On Time,0
PAY411929,C103525,CARD211280,2025-11-22,28431.5,28431.5,On Time,0
PAY411930,C106753,CARD200561,2026-08-24,7498.24,7498.24,On Time,0
PAY411931,C107239,CARD205847,2025-07-30,1306.09,1306.09,On Time,0
PAY411932,C104019,CARD204057,2025-11-08,1056.26,1056.26,Late,7
PAY411933,C106919,CARD202100,2025-02-09,7831.33,7831.33,On Time,0
PAY411934,C106783,CARD206123,2026-06-14,2643.5,2643.5,On Time,0
PAY411935,C108133,CARD202757,2025-10-17,7500.07,2367.08,Partial,54
PAY411936,C108224,CARD207585,2025-06-14,8088.27,1651.11,Partial,58
PAY411937,C105695,CARD207864,2026-08-03,7561.05,7561.05,On Time,0
PAY411938,C109282,CARD204450,2026-03-24,2043.45,2043.45,On Time,0
PAY411939,C109002,CARD210834,2026-08-29,6565.52,852.3,Missed,117
PAY411940,C104012,CARD200280,2026-05-31,6336.16,6336.16,On Time,0
PAY411941,C106900,CARD209178,2026-01-03,2461.46,2461.46,On Time,0
PAY411942,C102533,CARD203558,2025-10-12,21324.97,21324.97,On Time,0
PAY411943,C101962,CARD206911,2026-02-14,16902.8,16902.8,On Time,0
PAY411944,C104804,CARD202944,2026-07-05,9026.85,9026.85,On Time,0
PAY411945,C105125,CARD200880,2025-10-09,6810.3,6810.3,On Time,0
PAY411946,C101116,CARD208114,2025-10-24,7399.67,7399.67,On Time,0
PAY411947,C108521,CARD209067,2026-04-18,7550.42,4479.24,Partial,55
PAY411948,C102895,CARD202003,2025-04-23,5192.92,5192.92,On Time,0
PAY411949,C103209,CARD205104,2026-08-03,20178.22,20178.22,On Time,0
PAY411950,C107426,CARD208668,2025-07-10,2790.23,2790.23,On Time,0
PAY411951,C100448,CARD208097,2025-11-29,6536.31,6536.31,On Time,0
PAY411952,C105953,CARD211830,2026-02-01,7801.22,7801.22,On Time,0
PAY411953,C106433,CARD205409,2025-09-29,2509.81,2509.81,Late,21
PAY411954,C105469,CARD210757,2026-08-17,20887.55,20887.55,Late,26
PAY411955,C109245,CARD208863,2026-07-22,7252.09,7252.09,On Time,0
PAY411956,C107910,CARD202089,2025-03-10,4591.25,1279.96,Partial,9
PAY411957,C100695,CARD204770,2026-07-30,24764.67,24764.67,On Time,0
PAY411958,C109084,CARD211803,2026-06-20,15915.01,15915.01,On Time,0
PAY411959,C106032,CARD202588,2025-01-18,14652.81,14652.81,Late,26
PAY411960,C101990,CARD202508,2025-03-23,5808.34,5808.34,Late,26
PAY411961,C104194,CARD207372,2026-08-25,4265.71,4265.71,On Time,0
PAY411962,C105355,CARD201029,2026-04-02,13717.38,13717.38,On Time,0
PAY411963,C100071,CARD200079,2026-02-14,6271.35,6271.35,On Time,0
PAY411964,C100638,CARD210817,2025-03-18,5726.84,5726.84,Late,2
PAY411965,C105377,CARD203490,2025-09-17,10133.85,10133.85,On Time,0
PAY411966,C103705,CARD201977,2026-07-02,7916.5,7916.5,Late,14
PAY411967,C105241,CARD200970,2025-02-11,4168.73,4168.73,Late,4
PAY411968,C106502,CARD207807,2026-08-19,6804.37,6804.37,On Time,0
PAY411969,C105335,CARD201079,2026-08-30,1782.14,1782.14,On Time,0
PAY411970,C102498,CARD210516,2026-07-05,4178.94,4178.94,On Time,0
PAY411971,C107823,CARD206653,2026-06-26,15265.11,15265.11,On Time,0
PAY411972,C106373,CARD209027,2025-03-18,13118.67,13118.67,On Time,0
PAY411973,C103003,CARD205915,2025-05-10,16661.76,16661.76,On Time,0
PAY411974,C108350,CARD204223,2026-04-01,10081.72,10081.72,On Time,0
PAY411975,C107644,CARD204078,2026-01-03,2659.4,2659.4,On Time,0
PAY411976,C101921,CARD204538,2025-02-25,8695.07,8695.07,Late,8
PAY411977,C106196,CARD202586,2026-01-01,8901.15,8901.15,On Time,0
PAY411978,C103360,CARD210508,2025-05-16,8305.78,3980.04,Partial,51
PAY411979,C100488,CARD204072,2026-08-25,19029.86,5174.87,Partial,8
PAY411980,C108301,CARD210108,2026-01-11,7395.4,7395.4,On Time,0
PAY411981,C102676,CARD204984,2026-08-11,3679.72,3679.72,On Time,0
PAY411982,C109537,CARD210991,2026-02-04,10922.54,10922.54,On Time,0
PAY411983,C107658,CARD202455,2025-06-29,4782.91,4782.91,On Time,0
PAY411984,C100869,CARD205341,2026-03-10,8077.3,8077.3,On Time,0
PAY411985,C106561,CARD201500,2025-01-30,11881.56,11881.56,On Time,0
